Longitude,Latitude,Div,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Routes,Type,North/South St,East/West St,Corner,ADA,ADA Notes,LowTurnstiles,Hi Turnstiles,EXIT ONLY,Notes
-73.963996,40.641314,BMT,Brighton,Cortelyou Rd,B,Q,,,,,,,,BQ,Door,Marlborough Rd,Cortelyou Rd,SE,FALSE,,Yes,,,
-73.962736,40.635034,BMT,Brighton,Newkirk Av,B,Q,,,,,,,,BQ,Door,Marlborough Rd,Newkirk Ave,SE,FALSE,,Yes,,,Under Construction
-73.961477,40.62993,BMT,Brighton,Av H,B,Q,,,,,,,,BQ,Door,16th St,Avenue H,SW,FALSE,,Yes,,,Under Construction
-73.961882,40.629884,BMT,Brighton,Av H,B,Q,,,,,,,,BQ,Stair,15th St,Avenue H,SE,FALSE,,No,No,Yes,Under Construction
-73.961899,40.629933,BMT,Brighton,Av H,B,Q,,,,,,,,BQ,Stair,15th St,Avenue H,SE,FALSE,,No,No,Yes,Under Construction
-73.960798,40.62514,BMT,Brighton,Av J,B,Q,,,,,,,,BQ,Door,15th St,Avenue J,SE,FALSE,,Yes,,,Under Construction
-73.960961,40.625109,BMT,Brighton,Av J,B,Q,,,,,,,,BQ,Stair,15th St,Avenue J,SE,FALSE,,No,No,Yes,Under Construction; Street Entrance'
-73.959454,40.617928,BMT,Brighton,Av M,B,Q,,,,,,,,BQ,Door,15th St,Avenue M,SE,FALSE,,Yes,,,Under Construction
-73.959571,40.617876,BMT,Brighton,Av M,B,Q,,,,,,,,BQ,Door,Elm St,Avenue M,SE,FALSE,,No,No,Yes,Under Construction
-73.957769,40.608835,BMT,Brighton,Kings Highway,B,Q,,,,,,,,BQ,Door,15th St,Kings Hwy,SE,FALSE,,Yes,,,Under Construction
-73.957808,40.609062,BMT,Brighton,Kings Highway,B,Q,,,,,,,,BQ,Door,15th St,Kings Hwy,NE,FALSE,,No,Yes,,Under Construction
-73.957908,40.608771,BMT,Brighton,Kings Highway,B,Q,,,,,,,,BQ,Door,15th St,Kings Hwy,SE,FALSE,,No,No,Yes,Under Construction
-73.957352,40.608319,BMT,Brighton,Kings Highway,B,Q,,,,,,,,BQ,Door,East 16 St,Quentin Rd,W,FALSE,,Yes,Yes,,Under Construction; Staffing Eliminated After Rehab Completion
-73.955828,40.598991,BMT,Brighton,Av U,B,Q,,,,,,,,BQ,Door,15th St,Avenue U,SE,FALSE,,,,,Under Construction
-73.956001,40.598978,BMT,Brighton,Av U,B,Q,,,,,,,,BQ,Stair,15th St,Avenue U,NE,FALSE,,No,No,Yes,Under Construction; Removed
-73.95512,40.59502,BMT,Brighton,Neck Rd,B,Q,,,,,,,,BQ,Door,15th St,Gravesend Neck Rd,NE,FALSE,,Yes,,,Under Construction
-73.954224,40.587302,BMT,Brighton,Sheepshead Bay,B,Q,,,,,,,,BQ,Door,15th St,Sheepshead Bay Rd,SE,FALSE,,Yes,,,
-73.954371,40.585734,BMT,Brighton,Sheepshead Bay,B,Q,,,,,,,,BQ,Door,14th St,Voorhies Ave,NE,FALSE,,Yes,Yes,,
-73.960524,40.577931,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 7 St,Brighton Beach Rd,NE,FALSE,,Yes,,,
-73.960231,40.577746,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 7 St,Brighton Beach Rd,SE,FALSE,,Yes,,,
-73.960438,40.577697,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 7 St,Brighton Beach Rd,SE,FALSE,,Yes,,,
-73.960258,40.577986,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Escalator,Brighton 7th St,Brighton Beach Ave,SE,FALSE,,Yes,,,
-73.961994,40.577618,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 6 St,Brighton Beach Rd,NW,FALSE,,Yes,Yes,,
-73.961792,40.577656,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 6 St,Brighton Beach Rd,NW,FALSE,,Yes,Yes,,
-73.961912,40.577387,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 6 St,Brighton Beach Rd,SW,FALSE,,Yes,Yes,,
-73.961719,40.577425,BMT,Brighton,Brighton Beach,B,Q,,,,,,,,BQ,Stair,Branch 6 St,Brighton Beach Rd,SW,FALSE,,Yes,Yes,,
-73.967894,40.576423,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,NE,FALSE,,Yes,,,
-73.967591,40.576445,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,NE,FALSE,,Yes,,,
-73.967875,40.576209,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,SE,FALSE,,Yes,,,
-73.967561,40.576234,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,SE,FALSE,,Yes,,,
-73.969445,40.576507,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,NW,FALSE,,No,Yes,,
-73.969243,40.576487,BMT,Brighton,Ocean Parkway,Q,,,,,,,,,Q,Stair,Ocean Pkwy,Brighton Beach Rd,NW,FALSE,,No,Yes,,
-73.976873,40.575499,BMT,Coney Island,West 8th St,F,Q,,,,,,,,FQ,Stair,8th St,Surf Ave,NW,FALSE,,Yes,,,
-73.976747,40.575929,BMT,Coney Island,West 8th St,F,Q,,,,,,,,FQ,Stair,8th St,Surf Ave,NW,FALSE,,Yes,,,
-73.97674,40.575752,BMT,Coney Island,West 8th St,F,Q,,,,,,,,FQ,Ramp,West 8th St,Surf Ave,NW,FALSE,,No,Yes,,
-73.974862,40.576464,BMT,Coney Island,West 8th St,F,Q,,,,,,,,FQ,Stair,West 5th St,West Brighton Ave,W,FALSE,,No,Yes,,
-73.980846,40.5769,BMT,Coney Island,Stillwell Av,D,F,N,Q,,,,,,DFNQ,Stair,Stillwell Ave,Mermaid Ave,SE,TRUE,,Yes,,,
-73.981077,40.576241,BMT,Coney Island,Stillwell Av,D,F,N,Q,,,,,,DFNQ,Stair,Stillwell Ave,Surf Ave,NE,TRUE,,Yes,Yes,,
-73.994489,40.646337,BMT,West End,9th Av,D,,,,,,,,,D,Door,9th Ave,New Utrecht Ave,NE,FALSE,,Yes,,,
-73.994411,40.64136,BMT,West End,Fort Hamilton Parkway,D,,,,,,,,,D,Stair,New Utrecht Ave,44th St,NW,FALSE,,Yes,,,
-73.994188,40.641379,BMT,West End,Fort Hamilton Parkway,D,,,,,,,,,D,Stair,New Utrecht Ave,44th St,NE,FALSE,,Yes,,,
-73.994423,40.640185,BMT,West End,Fort Hamilton Parkway,D,,,,,,,,,D,Stair,New Utrecht Ave,45th St,NW,FALSE,,Yes,,,
-73.99422,40.64018,BMT,West End,Fort Hamilton Parkway,D,,,,,,,,,D,Stair,New Utrecht Ave,45th St,NE,FALSE,,Yes,,,
-73.994879,40.636415,BMT,West End,50th St,D,,,,,,,,,D,Stair,New Utrecht Ave,49th St,SW,FALSE,,Yes,,,
-73.994673,40.636405,BMT,West End,50th St,D,,,,,,,,,D,Stair,New Utrecht Ave,49th St,SE,FALSE,,Yes,,,
-73.994915,40.636133,BMT,West End,50th St,D,,,,,,,,,D,Stair,New Utrecht Ave,50th St,NW,FALSE,,Yes,,,
-73.994702,40.636139,BMT,West End,50th St,D,,,,,,,,,D,Stair,New Utrecht Ave,50th St,NE,FALSE,,Yes,,,
-73.995262,40.631389,BMT,West End,55th St,D,,,,,,,,,D,Stair,New Utrecht Ave,55th St,SE,FALSE,,Yes,,,
-73.995643,40.631538,BMT,West End,55th St,D,,,,,,,,,D,Stair,New Utrecht Ave,55th St,SW,FALSE,,Yes,,,
-73.995283,40.631709,BMT,West End,55th St,D,,,,,,,,,D,Stair,New Utrecht Ave,55th St,NE,FALSE,,Yes,,,
-73.996465,40.627299,BMT,West End,62nd St,D,N,,,,,,,,DN,Stair,14th Ave,61st St,NE,FALSE,,No,Yes,,
-73.99687,40.62711,BMT,West End,62nd St,D,N,,,,,,,,DN,Stair,14th Ave,61st St,NW,FALSE,,No,Yes,,
-73.996729,40.627367,BMT,West End,62nd St,D,N,,,,,,,,DN,Stair,14th Ave,61st St,NW,FALSE,,No,Yes,,
-73.999195,40.618834,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,71st St,SW,FALSE,,Yes,,,
-73.99924,40.619133,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,71st St,NW,FALSE,,Yes,,,
-73.998995,40.61877,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,71st St,SE,FALSE,,Yes,,,
-73.998832,40.618889,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,71st St,NE,FALSE,,Yes,,,
-73.998764,40.620379,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,Bay Ridge Ave,SW,FALSE,,No,No,Yes,
-73.99855,40.62036,BMT,West End,71st St,D,,,,,,,,,D,Stair,New Utrecht Ave,Bay Ridge Ave,SE,FALSE,,No,Yes,,
-74.000892,40.612855,BMT,West End,79th St,D,,,,,,,,,D,Stair,New Utrecht Ave,79th St,NW,FALSE,,Yes,,,
-74.000721,40.612847,BMT,West End,79th St,D,,,,,,,,,D,Stair,New Utrecht Ave,79th St,NE,FALSE,,Yes,,,
-74.000585,40.614054,BMT,West End,79th St,D,,,,,,,,,D,Stair,New Utrecht Ave,77th St,NW,FALSE,,No,No,Yes,
-74.000378,40.614018,BMT,West End,79th St,D,,,,,,,,,D,Stair,New Utrecht Ave,77th St,NE,FALSE,,No,Yes,,
-74.001491,40.607602,BMT,West End,18th Av,D,,,,,,,,,D,Stair,18th Ave,85th St,SE,FALSE,,Yes,,,
-74.001894,40.607723,BMT,West End,18th Av,D,,,,,,,,,D,Stair,18th Ave,85th St,SE,FALSE,,Yes,,,
-74.001628,40.607897,BMT,West End,18th Av,D,,,,,,,,,D,Stair,18th Ave,85th St,NE,FALSE,,Yes,,,
-73.998164,40.604439,BMT,West End,20th Av,D,,,,,,,,,D,Stair,20th Ave,86th St,SE,FALSE,,Yes,,,
-73.998007,40.604587,BMT,West End,20th Av,D,,,,,,,,,D,Stair,20th Ave,86th St,NE,FALSE,,Yes,,,
-73.998498,40.604631,BMT,West End,20th Av,D,,,,,,,,,D,Stair,20th Ave,86th St,SW,FALSE,,Yes,,,
-73.998349,40.604789,BMT,West End,20th Av,D,,,,,,,,,D,Stair,20th Ave,86th St,NW,FALSE,,Yes,,,
-73.993696,40.601726,BMT,West End,Bay Parkway,D,,,,,,,,,D,Stair,Bay Pkwy,86th St,SE,FALSE,,Yes,,,
-73.993538,40.601898,BMT,West End,Bay Parkway,D,,,,,,,,,D,Stair,Bay Pkwy,86th St,NE,FALSE,,Yes,,,
-73.99413,40.601993,BMT,West End,Bay Parkway,D,,,,,,,,,D,Stair,Bay Pkwy,86th St,SW,FALSE,,Yes,,,
-73.993948,40.60215,BMT,West End,Bay Parkway,D,,,,,,,,,D,Stair,Bay Pkwy,86th St,NW,FALSE,,Yes,,,
-73.986958,40.597889,BMT,West End,25th Av,D,,,,,,,,,D,Stair,25th Ave,86th St,NE,FALSE,,Yes,,,
-73.987279,40.5981,BMT,West End,25th Av,D,,,,,,,,,D,Stair,25th Ave,86th St,NW,FALSE,,Yes,,,
-73.987112,40.597751,BMT,West End,25th Av,D,,,,,,,,,D,Stair,25th Ave,86th St,SE,FALSE,,Yes,,,
-73.987442,40.597952,BMT,West End,25th Av,D,,,,,,,,,D,Stair,25th Ave,86th St,SW,FALSE,,Yes,,,
-73.983735,40.588022,BMT,West End,Bay 50th St,D,,,,,,,,,D,Stair,Stillwell Ave,Bay 50th St,SW,FALSE,,Yes,,,
-73.983498,40.588066,BMT,West End,Bay 50th St,D,,,,,,,,,D,Stair,Stillwell Ave,Bay 50th St,SE,FALSE,,Yes,,,
-73.983791,40.588305,BMT,West End,Bay 50th St,D,,,,,,,,,D,Stair,Stillwell Ave,Bay 50th St,SW,FALSE,,Yes,,,
-73.983543,40.588348,BMT,West End,Bay 50th St,D,,,,,,,,,D,Stair,Stillwell Ave,Bay 50th St,SE,FALSE,,Yes,,,
-74.010726,40.634552,BMT,Sea Beach,8th Av,N,,,,,,,,,N,Door,8th Ave,62nd St,NW,FALSE,,Yes,,,
-74.006658,40.632179,BMT,Sea Beach,Ft. Hamilton Parkway,N,,,,,,,,,N,Door,Fort Hamilton Pkwy,62nd St,NE,FALSE,,Yes,,,
-74.004067,40.630609,BMT,Sea Beach,Ft. Hamilton Parkway,N,,,,,,,,,N,Door,11th Ave,62nd St,NW,FALSE,,No,Yes,,
-73.99683,40.625606,BMT,Sea Beach,New Utrecht Av,D,N,,,,,,,,DN,Door,New Utrecht Ave,62nd St,SE,FALSE,,Yes,,,
-73.995962,40.624246,BMT,Sea Beach,New Utrecht Av,D,N,,,,,,,,DN,Door,63rd St,15th Ave,SE,FALSE,,No,Yes,,
-73.98941,40.620062,BMT,Sea Beach,18th Av,N,,,,,,,,,N,Door,18th Ave,64th St,NW,FALSE,,Yes,,,
-73.991469,40.621306,BMT,Sea Beach,18th Av,N,,,,,,,,,N,Door,17th Ave,64th St,NE,FALSE,,No,Yes,,
-73.98484,40.617341,BMT,Sea Beach,20th Av,N,,,,,,,,,N,Door,20th Ave,64th St,NE,FALSE,,Yes,,,
-73.982084,40.612989,BMT,Sea Beach,Bay Parkway-22nd Av,N,,,,,,,,,N,Door,Bay Pkwy,66th St,SE,FALSE,,Yes,,,
-73.981613,40.610572,BMT,Sea Beach,Bay Parkway-22nd Av,N,,,,,,,,,N,Door,8th St,Avenue O,NE,FALSE,,No,Yes,,
-73.980578,40.605107,BMT,Sea Beach,Kings Highway,N,,,,,,,,,N,Door,7th St,Kings Hwy,NW,FALSE,,Yes,,,
-73.980199,40.603212,BMT,Sea Beach,Kings Highway,N,,,,,,,,,N,Door,7th St,Highlawn Ave,SW,FALSE,,No,Yes,,
-73.978943,40.596459,BMT,Sea Beach,Av U,N,,,,,,,,,N,Door,8th St,Avenue U,NE,FALSE,,Yes,,,
-73.979335,40.598512,BMT,Sea Beach,Av U,N,,,,,,,,,N,Door,8th St,Avenue T,SE,FALSE,,No,Yes,,
-73.978227,40.592724,BMT,Sea Beach,86th St,N,,,,,,,,,N,Door,8th St,86th St,SE,FALSE,,Yes,,,
-73.829332,40.700254,BMT,Jamaica,121st St,J,Z,,,,,,,,JZ,Stair,121st St,Jamaica Ave,SW,FALSE,,Yes,,,
-73.829231,40.70052,BMT,Jamaica,121st St,J,Z,,,,,,,,JZ,Stair,121st St,Jamaica Ave,NW,FALSE,,Yes,,,
-73.827239,40.700596,BMT,Jamaica,121st St,J,Z,,,,,,,,JZ,Stair,123rd St,Jamaica Ave,SE,FALSE,,No,No,Yes,
-73.82739,40.700808,BMT,Jamaica,121st St,J,Z,,,,,,,,JZ,Stair,123rd St,Jamaica Ave,NW,FALSE,,No,Yes,,
-73.837042,40.696771,BMT,Jamaica,111th St,J,,,,,,,,,J,Stair,111th St,Jamaica Blvd,NE,FALSE,,Yes,,,
-73.837156,40.697055,BMT,Jamaica,111th St,J,,,,,,,,,J,Stair,111th St,Jamaica Blvd,SE,FALSE,,Yes,,,
-73.843298,40.695033,BMT,Jamaica,104th St-102nd St,J,Z,,,,,,,,JZ,Stair,104th St,Jamaica Ave,SE,FALSE,,Yes,,,
-73.843223,40.695267,BMT,Jamaica,104th St-102nd St,J,Z,,,,,,,,JZ,Stair,104th St,Jamaica Ave,NE,FALSE,,Yes,,,
-73.852556,40.693451,BMT,Jamaica,Woodhaven Blvd,J,Z,,,,,,,,JZ,Stair,Woodhaven Blvd,Jamaica Ave,SW,FALSE,,Yes,,,
-73.852608,40.693563,BMT,Jamaica,Woodhaven Blvd,J,Z,,,,,,,,JZ,Stair,Woodhaven Blvd,Jamaica Ave,NW,FALSE,,Yes,,,
-73.850476,40.694077,BMT,Jamaica,Woodhaven Blvd,J,Z,,,,,,,,JZ,Stair,95th St,Jamaica Ave,SW,FALSE,,No,Yes,,
-73.858975,40.692381,BMT,Jamaica,Forest Parkway-85th St,J,,,,,,,,,J,Stair,85th St,Jamaica Ave,SE,FALSE,,Yes,,,
-73.859098,40.692666,BMT,Jamaica,Forest Parkway-85th St,J,,,,,,,,,J,Stair,85th St,Jamaica Ave,NE,FALSE,,Yes,,,
-73.866425,40.691285,BMT,Jamaica,Elderts Lane-75th St,J,Z,,,,,,,,JZ,Stair,75th St,Jamaica,SE,FALSE,,Yes,,,
-73.86661,40.691479,BMT,Jamaica,Elderts Lane-75th St,J,Z,,,,,,,,JZ,Stair,75th St,Jamaica,NW,FALSE,,Yes,,,
-73.87163,40.690142,BMT,Jamaica,Cypress Hills,J,,,,,,,,,J,Stair,Autumn Ave,Jamaica Ave,SE,FALSE,,Yes,,,
-73.873449,40.68947,BMT,Jamaica,Cypress Hills,J,,,,,,,,,J,Stair,Crescent St,Jamaica Ave,SE,FALSE,,Yes,,,
-73.873555,40.689596,BMT,Jamaica,Cypress Hills,J,,,,,,,,,J,Stair,Crescent St,Jamaica Ave,NE,FALSE,,Yes,,,
-73.872548,40.683478,BMT,Jamaica,Crescent St,J,Z,,,,,,,,JZ,Stair,Pine St,Fulton St,SE,FALSE,,Yes,,,
-73.8726,40.683588,BMT,Jamaica,Crescent St,J,Z,,,,,,,,JZ,Stair,Pine St,Fulton St,NE,FALSE,,Yes,,,
-73.878984,40.681643,BMT,Jamaica,Norwood Av,J,Z,,,,,,,,JZ,Stair,Norwood,,SE,FALSE,,Yes,,,
-73.879007,40.681757,BMT,Jamaica,Norwood Av,J,Z,,,,,,,,JZ,Stair,Norwood Ave,Fulton St,NE,FALSE,,Yes,,,
-73.885716,40.67953,BMT,Jamaica,Cleveland St,J,,,,,,,,,J,Stair,Cleveland,,SW,FALSE,,Yes,,,
-73.885731,40.679656,BMT,Jamaica,Cleveland St,J,,,,,,,,,J,Stair,Cleveland St,Fulton St,NW,FALSE,,Yes,,,
-73.891566,40.677864,BMT,Jamaica,Van Siclen Av,J,Z,,,,,,,,JZ,Stair,Van Siclen,,SE,FALSE,,Yes,,,
-73.891711,40.677847,BMT,Jamaica,Van Siclen Av,J,Z,,,,,,,,JZ,Stair,Van Siclen Ave,Fulton St,SW,FALSE,,Yes,,,
-73.899834,40.676755,BMT,Jamaica,Alabama Av,J,,,,,,,,,J,Stair,Alabama Ave,Fulton St,SE,FALSE,,Yes,,,
-73.89951,40.676803,BMT,Jamaica,Alabama Av,J,,,,,,,,,J,Stair,Georgia Ave,Fulton St,SW,FALSE,,Yes,,,
-73.911334,40.683313,BMT,Jamaica,Chauncey St,J,Z,,,,,,,,JZ,Stair,Moffat St,Broadway,NW,FALSE,,Yes,,,
-73.911242,40.683417,BMT,Jamaica,Chauncey St,J,Z,,,,,,,,JZ,Stair,Moffat St,Broadway,SW,FALSE,,Yes,,,
-73.915807,40.685847,BMT,Jamaica,Halsey St,J,,,,,,,,,J,Stair,Weirfield St,Broadway,SE,FALSE,,Yes,,,
-73.915713,40.685946,BMT,Jamaica,Halsey St,J,,,,,,,,,J,Stair,Weirfield St,Broadway,NE,FALSE,,Yes,,,
-73.923161,40.69003,BMT,Jamaica,Gates Av,J,Z,,,,,,,,JZ,Stair,Linden St,Broadway,SW,FALSE,,Yes,,,
-73.923062,40.690142,BMT,Jamaica,Gates Av,J,Z,,,,,,,,JZ,Stair,Linden St,Broadway,NW,FALSE,,Yes,,,
-73.928257,40.69293,BMT,Jamaica,Kosciusko St,J,,,,,,,,,J,Stair,Patchen Ave,Broadway,NE,FALSE,,Yes,,,
-73.92794,40.692929,BMT,Jamaica,Kosciusko St,J,,,,,,,,,J,Stair,Patchen Ave,Broadway,SW,FALSE,,Yes,,,
-73.935461,40.696893,BMT,Jamaica,Myrtle Av,J,M,Z,,,,,,,JMZ,Stair,Broadway,Myrtle Ave,NW,FALSE,,Yes,,,
-73.935559,40.696987,BMT,Jamaica,Myrtle Av,J,M,Z,,,,,,,JMZ,Stair,Broadway,Myrtle Ave,SW,FALSE,,Yes,,,
-73.941995,40.700629,BMT,Jamaica,Flushing Av,J,M,,,,,,,,JM,Elevator,Flushing Ave,Broadway,SE,TRUE,,Yes,,,
-73.942173,40.700634,BMT,Jamaica,Flushing Av,J,M,,,,,,,,JM,Stair,Flushing Ave,Broadway,SE,TRUE,,Yes,,,
-73.94171,40.700847,BMT,Jamaica,Flushing Av,J,M,,,,,,,,JM,Stair,Flushing Ave,Broadway,NW,TRUE,,Yes,,,
-73.941672,40.70072,BMT,Jamaica,Flushing Av,J,M,,,,,,,,JM,Elevator,Broadway,Flushing Ave,SE,TRUE,,Yes,,,
-73.948324,40.704279,BMT,Jamaica,Lorimer St,J,M,,,,,,,,JM,Stair,Moore St,Broadway,SW,FALSE,,Yes,,,
-73.948223,40.704396,BMT,Jamaica,Lorimer St,J,M,,,,,,,,JM,Stair,Moore St,Broadway,NW,FALSE,,Yes,,,
-73.946613,40.703321,BMT,Jamaica,Lorimer St,J,M,,,,,,,,JM,Stair,Lorimer St,Broadway,SW,FALSE,,No,Yes,,
-73.946536,40.703454,BMT,Jamaica,Lorimer St,J,M,,,,,,,,JM,Stair,Lorimer St,Broadway,NW,FALSE,,No,Yes,,
-73.95437,40.707117,BMT,Jamaica,Hewes St,J,M,,,,,,,,JM,Stair,Hooper St,Broadway,SW,FALSE,,Yes,,,
-73.954326,40.707248,BMT,Jamaica,Hewes St,J,M,,,,,,,,JM,Stair,Hooper St,Broadway,NW,FALSE,,Yes,,,
-73.957893,40.708565,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Elevator,Marcy Ave,Broadway,NW,TRUE,,Yes,,,
-73.957689,40.708409,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Marcy Ave,Broadway,NE,TRUE,,Yes,,,
-73.958048,40.708529,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Marcy Ave,Broadway,NW,TRUE,,Yes,,,
-73.958826,40.708788,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Havemeyer St,Broadway,NE,TRUE,,No,Yes,,
-73.958927,40.708681,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Havemeyer St,Broadway,SE,TRUE,,No,Yes,,
-73.958044,40.708293,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Elevator,Marcy Ave,Broadway,SW,TRUE,,Yes,Yes,,
-73.957749,40.708271,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Marcy Ave,Broadway,SE,TRUE,,Yes,Yes,,
-73.958124,40.708403,BMT,Jamaica,Marcy Av,J,M,Z,,,,,,,JMZ,Stair,Marcy Ave,Broadway,SW,TRUE,,Yes,Yes,,
-73.987181,40.71841,BMT,Nassau Loop,Delancey St-Essex St,F,J,M,Z,,,,,,FJMZ,Stair,Norfolk St,Delancey St,NE,FALSE,,Yes,,,
-73.98765,40.718551,BMT,Nassau Loop,Delancey St-Essex St,F,J,M,Z,,,,,,FJMZ,Stair,Norfolk St,Delancey St,NW,FALSE,,Yes,,,
-73.993576,40.719977,BMT,Nassau Loop,Bowery,J,Z,,,,,,,,JZ,Stair,Bowery,Delancey St,SE,FALSE,,Yes,,,
-73.993411,40.720291,BMT,Nassau Loop,Bowery,J,Z,,,,,,,,JZ,Stair,Bowery,Delencey St,NE,FALSE,,Yes,,,
-74.000326,40.717823,BMT,Nassau Loop,Canal St,J,N,Q,R,Z,6,,,,JNQRZ6,Stair,Centre St,Canal St,SW,FALSE,,Yes,,,
-74.004099,40.712699,BMT,Nassau Loop,Chambers St,J,Z,4,5,6,,,,,JZ456,Stair,Lafayette St,Chambers St,SE,FALSE,,Yes,Yes,,
-74.003187,40.714199,BMT,Nassau Loop,Chambers St,J,Z,4,5,6,,,,,JZ456,Stair,Lafayette St,Duane St,NE,FALSE,,Yes,Yes,,
-74.008022,40.710241,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Easement,Fulton St,Nassau St,SW,FALSE,,Yes,,,Under Construction
-74.007648,40.710106,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Easement,Fulton St,Nassau St,SE,FALSE,,Yes,,,Under Construction
-74.007584,40.710211,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Stair,Fulton St,Nassau St,NE,FALSE,,Yes,,,Under Construction
-74.007935,40.710388,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Stair,Fulton St,Nassau St,NW,FALSE,,Yes,,,Under Construction
-74.008375,40.709376,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Easement,John St,Nassau St,SE,FALSE,,No,Yes,,Under Construction
-74.008295,40.709507,BMT,Nassau Loop,Fulton St-Broadway-Nassau,A,C,J,Z,2,3,4,5,,ACJZ2345,Stair,John St,Nassau St,NE,FALSE,,No,Yes,,Under Construction
-74.011128,40.706142,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Exchange Pl,SE,FALSE,,No,Yes,,
-74.011229,40.705961,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Exchange Pl,SE,FALSE,,No,Yes,,
-74.011497,40.706001,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Exchange Pl,SW,FALSE,,No,Yes,,
-74.011554,40.705747,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Exchange Pl,SW,FALSE,,No,Yes,,
-74.011263,40.706439,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Exchange Pl,NW,FALSE,,No,Yes,,
-74.010494,40.706911,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Wall St,SE,FALSE,,Yes,,,
-74.010821,40.707117,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Wall St,SW,FALSE,,Yes,,,
-74.010687,40.706887,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Stair,Broad St,Wall St,SE,FALSE,,Yes,,,
-74.009814,40.708027,BMT,Nassau Loop,Broad St,J,Z,,,,,,,,JZ,Easement,Nassau St,Cedar St,SE,FALSE,,Yes,,,
-73.88954,40.712082,BMT,Myrtle Avenue,Metropolitan Av,M,,,,,,,,,M,Door,69th St,Metropolitan Ave,SW,TRUE,,Yes,,,
-73.895559,40.706115,BMT,Myrtle Avenue,Fresh Pond Rd,M,,,,,,,,,M,Stair,62nd St,67th Ave,SE,FALSE,,Yes,,,
-73.896232,40.705955,BMT,Myrtle Avenue,Fresh Pond Rd,M,,,,,,,,,M,Stair,Fresh Pond Rd,67th Ave,SE,FALSE,,Yes,,,
-73.902243,40.704729,BMT,Myrtle Avenue,Forest Av,M,,,,,,,,,M,Stair,Forest Ave,Myrtle Ave,NW,FALSE,,Yes,,,
-73.902389,40.704443,BMT,Myrtle Avenue,Forest Av,M,,,,,,,,,M,Stair,Forest Ave,Myrtle Ave,SW,FALSE,,Yes,,,
